trade_id,timestamp,strategy_name,strategy_version,ict_pattern,pattern_confidence,pattern_quality,confluence_score,confluences_str,market_session,session_phase,smart_money_enhanced,entry_method,entry_price,risk_percentage,initial_risk_reward,actual_risk_reward,net_pnl,pnl_pips,exit_method,trade_quality_score,execution_quality
ICT_20240101_000000_BEA,2024-01-01T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.7439583839033572,B,0.8223416928183669,"RISK_REWARD_FAVORABLE,INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.0989446445594169,0.02,2.457656386740311,1.5799452151039892,26.465791693430006,33.465791693429296,TAKE_PROFIT,77.87729383755989,good
ICT_20240102_000000_LIQ,2024-01-02T00:00:00,LIQUIDITY_SWEEP,1.0,LIQUIDITY_SWEEP,0.8538154253883474,B,0.8144985395162909,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.082241054067375,0.02,1.8559613047350327,0.4391437710568077,-18.05930607952832,-11.059306079528994,STOP_LOSS,65.97692624955769,average
ICT_20240102_000000_JUD,2024-01-02T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.8212777225567263,A,0.9046219493082408,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.1144665664739202,0.02,1.7227675975469388,3.0735494401276764,42.00768002291445,49.007680022914634,TAKE_PROFIT,92.25388040940781,excellent
ICT_20240102_000000_BEA,2024-01-02T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,BEARISH_OB,0.7679927130408374,B,0.7485488099282575,"LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1111205033024947,0.02,3.020477200818119,1.5770030783173712,29.845849860036587,36.845849860036694,TAKE_PROFIT,76.75350163943156,good
ICT_20240103_000000_FVG,2024-01-03T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,FVG_BULLISH,0.7910414442189377,C,0.7021112980766069,"LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.110170298744072,0.02,2.518793993458033,3.1685485744027515,8.482567344988764,15.482567344989494,TAKE_PROFIT,86.28402577848331,excellent
ICT_20240103_000000_BUL,2024-01-03T00:00:00,BULLISH_OB,1.0,BULLISH_OB,0.8869781749893344,B,0.7077791886425883,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1051767835783124,0.02,0.9974807678645033,2.0506454758238224,40.73143724464468,47.731437244644006,TAKE_PROFIT,89.30382496574474,excellent
ICT_20240103_000000_JUD,2024-01-03T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.7488584405912865,B,0.7565611880158053,RISK_REWARD_FAVORABLE,ASIAN,mid,False,PATTERN_BREAKOUT,1.0858192478594797,0.02,2.7521848836684266,0.8733332937608237,-15.397189086137846,-8.397189086138226,STOP_LOSS,56.37978291813373,average
ICT_20240103_000000_BEA,2024-01-03T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.9424533641753876,B,0.7434964976706914,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.0844308187046754,0.02,1.2063181766869528,1.9056416586300975,32.092852326585444,39.092852326586204,TAKE_PROFIT,81.86101336702892,good
ICT_20240103_000000_CHA,2024-01-03T00:00:00,CHANGE_OF_CHARACTER,1.0,CHANGE_OF_CHARACTER,0.7266426706776626,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.1063022098364848,0.02,1.6672378327412456,2.927626534050167,16.535263290730413,23.535263290729333,TAKE_PROFIT,74.29928012032988,good
ICT_20240103_000000_BEA,2024-01-03T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,BEARISH_OB,0.8278210311565875,B,0.7949515250882624,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.0910267744927709,0.02,1.3299684281087252,2.607088655926227,41.54112314671699,48.54112314671739,TAKE_PROFIT,89.70841906190418,excellent
ICT_20240103_000000_BEA,2024-01-03T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.6309222860444036,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.0890127289684661,0.02,0.9946742555012295,2.02134643941261,21.553368786348177,28.553368786347587,TAKE_PROFIT,76.42766858133211,good
ICT_20240103_000000_ORD,2024-01-03T00:00:00,ORDER_BLOCK_BULLISH,1.5,ORDER_BLOCK_BULLISH,0.7575560765795957,C,0.7022460261024127,"VOLUME_CONFIRMATION,STRUCTURE_ALIGNMENT,PATTERN_QUALITY_HIGH",ASIAN,mid,False,ORDER_BLOCK_RETEST,1.096657540736778,0.02,1.7105641658579374,0.4930848906568319,-12.23756717382362,-5.237567173824642,STOP_LOSS,55.28283294994819,average
ICT_20240102_000000_CHA,2024-01-02T00:00:00,CHANGE_OF_CHARACTER,1.0,CHANGE_OF_CHARACTER,0.7842823217421122,A,0.9361747296573584,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.0878621069647918,0.02,1.75224257179298,0.693774670303206,-16.48278579407935,-9.482785794079991,STOP_LOSS,61.932837893697325,average
ICT_20240102_000000_BRE,2024-01-02T00:00:00,BREAK_OF_STRUCTURE,1.0,BREAK_OF_STRUCTURE,0.7957201079575428,A,0.9325044705496419,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.096750545223786,0.02,1.798742116398743,2.4098019326971016,6.267577923254947,13.26757792325408,TAKE_PROFIT,87.18421500246734,excellent
ICT_20240102_000000_ORD,2024-01-02T00:00:00,ORDER_BLOCK_BULLISH,1.5,ORDER_BLOCK_BULLISH,0.8504384606281674,B,0.7209973049118371,"PATTERN_QUALITY_HIGH,LIQUIDITY_POOL_PROXIMITY,STRUCTURE_ALIGNMENT,INSTITUTIONAL_FLOW,VOLUME_CONFIRMATION",ASIAN,mid,True,ORDER_BLOCK_RETEST,1.0859070736372767,0.02,1.5646284527048515,0.4171660197314344,-16.49869842292506,-9.498698422924994,STOP_LOSS,63.53808644164095,average
ICT_20240102_000000_FVG,2024-01-02T00:00:00,FVG_BEARISH,1.0,FVG_BEARISH,0.736379411133167,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.1053415079891014,0.02,0.865589997987826,0.33413051218309653,-16.89029270123787,-9.890292701238366,STOP_LOSS,54.59138233399501,poor
ICT_20240103_000000_FVG,2024-01-03T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,FVG_BEARISH,0.7661327807836431,B,0.8372431578901479,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1155885417913591,0.02,1.0907694968609547,3.4548733810650334,9.30569647571356,16.30569647571405,TAKE_PROFIT,83.915062370763,good
ICT_20240102_000000_BRE,2024-01-02T00:00:00,BREAK_OF_STRUCTURE,1.0,BREAK_OF_STRUCTURE,0.6309182393429279,C,0.8338660087462214,"RISK_REWARD_FAVORABLE,INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.0987718838170988,0.02,2.690757034996996,2.2208073128827035,10.49516253446215,17.49516253446325,TAKE_PROFIT,84.77419739894337,good
ICT_20240103_000000_FVG,2024-01-03T00:00:00,FVG_BEARISH,1.0,FVG_BEARISH,0.917526874608849,B,0.6198546526893024,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.1015795225988994,0.02,1.5967382007543136,2.5257639794745517,35.84183619377214,42.84183619377106,TAKE_PROFIT,88.02217255549803,excellent
ICT_20240104_000000_BRE,2024-01-04T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,BREAK_OF_STRUCTURE,0.6123429007623298,C,0.7617465506829411,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.0805131329809776,0.02,1.897236654430046,2.911039086544304,9.520888761060174,16.52088876106076,TAKE_PROFIT,72.41395078994341,good
ICT_20240104_000000_LIQ,2024-01-04T00:00:00,LIQUIDITY_SWEEP,1.0,LIQUIDITY_SWEEP,0.6968889294319631,B,0.9098877851696542,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.0917858048429125,0.02,1.3266007844384577,2.2315957513090163,39.14005618598594,46.14005618598665,TAKE_PROFIT,88.65386251220025,excellent
ICT_20240104_000000_FVG,2024-01-04T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,FVG_BEARISH,0.9049807122164435,B,0.7147898635310274,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.105491259381419,0.02,1.0823871968543088,3.0630834767788016,26.138270624735178,33.13827062473627,TAKE_PROFIT,90.01916795476899,excellent
ICT_20240104_000000_BEA,2024-01-04T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.8329156032590415,B,0.8352561132580826,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.0859811190885413,0.02,1.1924541057997309,1.5096197119407422,35.467026639663175,42.467026639663466,TAKE_PROFIT,80.8688709292233,good
ICT_20240105_000000_SIL,2024-01-05T00:00:00,SILVER_BULLET_CLASSIC,1.0,SILVER_BULLET,0.9442656521551123,A,0.8219183755931048,"RISK_REWARD_FAVORABLE,SESSION_OPTIMIZATION,MULTI_TIMEFRAME_SYNC,PATTERN_QUALITY_HIGH",ASIAN,mid,False,KILLZONE_ENTRY,1.1040200899539645,0.02,3.5703600595738028,3.380065013005934,8.243209081916564,15.243209081916934,TAKE_PROFIT,93.87592895448098,excellent
ICT_20240105_000000_SIL,2024-01-05T00:00:00,SILVER_BULLET_CLASSIC,1.0,SILVER_BULLET,0.7153745563262847,B,0.7867832735349886,"RISK_REWARD_FAVORABLE,SESSION_OPTIMIZATION,MULTI_TIMEFRAME_SYNC",ASIAN,mid,False,KILLZONE_ENTRY,1.1199853388061587,0.02,4.418111446296531,3.2444216066719536,14.038178916883425,21.0381789168833,TAKE_PROFIT,86.13081852816325,excellent
ICT_20240104_000000_JUD,2024-01-04T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.680380884547573,C,0.7246915681849944,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.1172592879122818,0.02,1.7925309307924768,2.7688940434728195,28.223089647131722,35.22308964713247,TAKE_PROFIT,83.52871574105205,good
ICT_20240104_000000_BEA,2024-01-04T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.871132471661161,B,0.6522415276565088,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.0914326176957583,0.02,2.044221948893136,3.3596698854912583,6.090914908031605,13.090914908032115,TAKE_PROFIT,87.44001234124755,excellent
ICT_20240105_000000_FVG,2024-01-05T00:00:00,FVG_BEARISH,1.0,FVG_BEARISH,0.8662283613431965,B,0.6800373905447008,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.0882570985755788,0.02,2.4023084298772512,3.4777922085018256,20.01975030728221,27.019750307282926,TAKE_PROFIT,82.98778560391341,good
ICT_20240105_000000_BRE,2024-01-05T00:00:00,BREAK_OF_STRUCTURE,1.0,BREAK_OF_STRUCTURE,0.6848431399180098,C,0.7513795872193718,"RISK_REWARD_FAVORABLE,INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.0861739248872166,0.02,2.349207138226613,1.576027940110726,35.968763001185465,42.96876300118654,TAKE_PROFIT,69.32978387802459,average
ICT_20240103_000000_FVG,2024-01-03T00:00:00,FVG_BEARISH,1.0,FVG_BEARISH,0.9143744791604143,B,0.7723972028696057,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.1087577679570926,0.02,2.077534832256852,1.6923916446446616,20.042471109695043,27.042471109694574,TAKE_PROFIT,81.74116444655257,good
ICT_20240104_000000_BRE,2024-01-04T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,BREAK_OF_STRUCTURE,0.8807163820993187,B,0.7218223540568726,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1118512831038891,0.02,1.5003622341267073,3.2424701180757918,35.69012071945522,42.690120719455074,TAKE_PROFIT,89.46705031440138,excellent
ICT_20240104_000000_SIL,2024-01-04T00:00:00,SILVER_BULLET_CLASSIC,1.0,SILVER_BULLET,0.8660319864703925,B,0.7722373437346325,"RISK_REWARD_FAVORABLE,SESSION_OPTIMIZATION,MULTI_TIMEFRAME_SYNC,PATTERN_QUALITY_HIGH",ASIAN,mid,False,KILLZONE_ENTRY,1.0910030600176797,0.02,3.338373078719019,0.2537753593270351,-16.611550684773817,-9.611550684773082,STOP_LOSS,60.28689318747759,average
ICT_20240105_000000_SIL,2024-01-05T00:00:00,SILVER_BULLET_CLASSIC,1.0,SILVER_BULLET,0.9001869302956917,B,0.742709076445296,"SESSION_OPTIMIZATION,MULTI_TIMEFRAME_SYNC,PATTERN_QUALITY_HIGH",ASIAN,mid,False,KILLZONE_ENTRY,1.0981321893245684,0.02,1.4022085077724609,3.2407936294122353,20.686734917684586,27.686734917685087,TAKE_PROFIT,85.57333482000315,excellent
ICT_20240105_000000_BRE,2024-01-05T00:00:00,BREAK_OF_STRUCTURE,1.0,BREAK_OF_STRUCTURE,0.7644325872942538,B,0.8083043808098899,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.0857276501453288,0.02,0.9480795246907908,2.21196515296805,6.658779661249731,13.658779661250136,TAKE_PROFIT,83.14058713907485,good
ICT_20240105_000000_JUD,2024-01-05T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.8844006911307842,A,0.8497659243237902,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.112824109297073,0.02,1.7537753692095255,3.0274132765262642,38.70199404460684,45.70199404460573,TAKE_PROFIT,87.77616884201828,excellent
ICT_20240103_000000_BEA,2024-01-03T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.7821796018954624,B,0.8605081069227618,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.081113245174049,0.02,1.650737457602884,0.5032981699733944,-16.019707141419975,-9.019707141420852,STOP_LOSS,59.978090729932916,average
ICT_20240103_000000_JUD,2024-01-03T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.9381161611522996,A,0.8363964557483965,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.092194266811572,0.02,0.9339051225874518,0.6824593546423787,-22.40204137306933,-15.402041373068672,STOP_LOSS,69.0533962282789,average
ICT_20240104_000000_BEA,2024-01-04T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.8174727205560126,B,0.8283616425673757,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.1167501252322434,0.02,2.70021115396736,1.6641848688279661,16.750366145267602,23.750366145268657,TAKE_PROFIT,80.23322268086477,good
ICT_20240105_000000_ORD,2024-01-05T00:00:00,ORDER_BLOCK_BULLISH,1.5,ORDER_BLOCK_BULLISH,0.7907082955789348,B,0.7867008421622657,"PATTERN_QUALITY_HIGH,LIQUIDITY_POOL_PROXIMITY,STRUCTURE_ALIGNMENT,INSTITUTIONAL_FLOW,VOLUME_CONFIRMATION",ASIAN,mid,True,ORDER_BLOCK_RETEST,1.105526467279597,0.02,1.6647504678251168,2.4081260511011306,6.479533447129377,13.479533447129644,TAKE_PROFIT,78.38876992142468,good
ICT_20240104_000000_BRE,2024-01-04T00:00:00,BREAK_OF_STRUCTURE,1.0,BREAK_OF_STRUCTURE,0.6406887929934207,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.099689961734841,0.02,1.6233172004699374,0.397446427603809,-17.179151224518623,-10.17915122451969,STOP_LOSS,46.72066378980262,poor
ICT_20240106_000000_FVG,2024-01-06T00:00:00,FVG_BULLISH,1.0,FVG_BULLISH,0.7311203692056498,B,0.7841062339071007,"RISK_REWARD_FAVORABLE,INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.109944375823966,0.02,2.5424917339458717,0.3516822439317252,-24.478952687586258,-17.478952687585174,STOP_LOSS,56.53626692384701,average
ICT_20240104_000000_FVG,2024-01-04T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,FVG_BULLISH,0.7185357262031014,C,0.6411374806294557,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.1074991831064391,0.02,1.8933388540489495,2.5009039721537354,30.546764607041546,37.546764607042434,TAKE_PROFIT,82.58450880182943,good
ICT_20240104_000000_BEA,2024-01-04T00:00:00,MULTI_CONFLUENCE_SUPREME,2.5,BEARISH_OB,0.9146305373908188,B,0.7387648710132517,"LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.097479111291898,0.02,2.3071286361693306,2.481750462401056,25.203826678720574,32.20382667871953,TAKE_PROFIT,80.90803789705586,good
ICT_20240106_000000_ORD,2024-01-06T00:00:00,ORDER_BLOCK_BULLISH,1.5,ORDER_BLOCK_BULLISH,0.8335961792070987,B,0.7919599974863988,"VOLUME_CONFIRMATION,STRUCTURE_ALIGNMENT,PATTERN_QUALITY_HIGH",ASIAN,mid,False,ORDER_BLOCK_RETEST,1.1199825656847817,0.02,1.3577318512641967,3.421030540125637,41.816516509373464,48.81651650937274,TAKE_PROFIT,84.80688531337293,good
ICT_20240106_000000_FVG,2024-01-06T00:00:00,FVG_BEARISH,1.0,FVG_BEARISH,0.9149826479285483,A,0.8185734405874485,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1086136743579427,0.02,1.4603646849177196,0.6345628589066721,-18.098707427930066,-11.098707427929329,STOP_LOSS,67.91381545254266,average
ICT_20240106_000000_CHA,2024-01-06T00:00:00,CHANGE_OF_CHARACTER,1.0,CHANGE_OF_CHARACTER,0.8397048039411217,B,0.8125230387149645,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.100363053270731,0.02,2.3665806671390053,2.120361637889955,17.434469390779427,24.434469390779686,TAKE_PROFIT,90.50422008610776,excellent
ICT_20240105_000000_BUL,2024-01-05T00:00:00,BULLISH_OB,1.0,BULLISH_OB,0.7924705740359294,B,0.7761766426285255,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1149002896051767,0.02,1.9612888912340456,3.365538388934968,10.907300700590323,17.907300700590298,TAKE_PROFIT,83.17853328679101,good
ICT_20240106_000000_FVG,2024-01-06T00:00:00,FVG_BEARISH,1.0,FVG_BEARISH,0.6025437324304005,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.0806160680978247,0.02,1.7954984561573382,2.0857650614520784,32.12949992406878,39.129499924069236,TAKE_PROFIT,75.57631197291201,good
ICT_20240105_000000_JUD,2024-01-05T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.8540164278663057,B,0.7979834290595967,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1095930757286336,0.02,1.3516167594403075,3.1790652713751686,40.77362793762619,47.77362793762719,TAKE_PROFIT,85.5700785624791,excellent
ICT_20240107_000000_BEA,2024-01-07T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,BEARISH_OB,0.7832402194003176,B,0.8137344040113019,"LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.0854444446356242,0.02,1.1713702929603154,1.987021080418664,21.505953035220525,28.50595303521974,TAKE_PROFIT,73.84056668229208,good
ICT_20240107_000000_FVG,2024-01-07T00:00:00,MULTI_CONFLUENCE_SUPREME,2.5,FVG_BULLISH,0.7773232315864392,B,0.8759720267707172,"LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE,INSTITUTIONAL_FLOW,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1061388193568225,0.02,2.354722310846338,0.562274112045276,-14.68289450829851,-7.682894508298959,STOP_LOSS,65.2189976168611,average
