trade_id,timestamp,strategy_name,strategy_version,ict_pattern,pattern_confidence,pattern_quality,confluence_score,confluences_str,market_session,session_phase,smart_money_enhanced,entry_method,entry_price,risk_percentage,initial_risk_reward,actual_risk_reward,net_pnl,pnl_pips,exit_method,trade_quality_score,execution_quality
ICT_20240102_000000_FVG,2024-01-02T00:00:00,FVG_BULLISH,1.0,FVG_BULLISH,0.8832942188965074,A,0.8821436691916977,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.086446089321213,0.02,1.5334706308902932,3.001499680153199,22.558279881833904,29.558279881833812,TAKE_PROFIT,88.55241829668766,excellent
ICT_20240101_000000_FVG,2024-01-01T00:00:00,FVG_BULLISH,1.0,FVG_BULLISH,0.6365882910821485,D,0.6277228196733378,RISK_REWARD_FAVORABLE,ASIAN,mid,False,PATTERN_BREAKOUT,1.0814744090015478,0.02,3.0291562122359443,2.123049274690773,6.657050300566187,13.657050300565876,TAKE_PROFIT,74.7907192242979,good
ICT_20240101_000000_BEA,2024-01-01T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,BEARISH_OB,0.7021383377842153,B,0.822900663543094,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.111021823668452,0.02,1.7618177431970556,2.9921768539625213,4.418038617221349,11.41803861722057,TAKE_PROFIT,86.63666672210381,excellent
ICT_20240102_000000_BUL,2024-01-02T00:00:00,BULLISH_OB,1.0,BULLISH_OB,0.7029100992408965,C,0.7734053199638069,RISK_REWARD_FAVORABLE,ASIAN,mid,False,PATTERN_BREAKOUT,1.1000062032271047,0.02,2.597860706033863,3.377676002260106,40.08058919008052,47.080589190081014,TAKE_PROFIT,80.42243597632208,good
ICT_20240102_000000_BEA,2024-01-02T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.6885282700930927,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.0998696559056256,0.02,1.4485293524477723,3.4781560195869554,14.316012084442448,21.316012084442697,TAKE_PROFIT,73.15584810279279,good
ICT_20240102_000000_JUD,2024-01-02T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.8775798013821761,B,0.7771756776278884,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1030410738218313,0.02,2.876006553818344,0.6607041307224195,-15.146553414360993,-8.146553414360566,STOP_LOSS,65.7567859821625,average
ICT_20240103_000000_JUD,2024-01-03T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.6929504336966635,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.104454214652319,0.02,1.5252892669588713,2.548803011635854,16.012006389335763,23.012006389334857,TAKE_PROFIT,78.2885130108999,good
ICT_20240103_000000_JUD,2024-01-03T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.7095228840509228,C,0.6671676783035434,RISK_REWARD_FAVORABLE,ASIAN,mid,False,PATTERN_BREAKOUT,1.1034421137354398,0.02,3.037298000462188,0.10207121485427173,-23.319976970342598,-16.319976970342264,STOP_LOSS,52.964878479116265,poor
ICT_20240102_000000_JUD,2024-01-02T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.8378187867835776,B,0.8143666682514621,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.11205208061058,0.02,2.5170798595450057,2.417417398421782,29.089551391838008,36.08955139183766,TAKE_PROFIT,90.49373030979388,excellent
ICT_20240103_000000_LIQ,2024-01-03T00:00:00,LIQUIDITY_SWEEP,1.0,LIQUIDITY_SWEEP,0.8343295783417652,B,0.7061945853839062,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.0980792585324057,0.02,1.4954077357489608,0.45086514866571004,-28.363974741679392,-21.363974741680224,STOP_LOSS,57.68475198485061,average
ICT_20240102_000000_FVG,2024-01-02T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,FVG_BULLISH,0.8591720204055425,B,0.6886151722599657,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.089442067496434,0.02,1.7791918716907802,2.9542926523999045,32.95622884980899,39.956228849809534,TAKE_PROFIT,82.99053991866542,good
ICT_20240102_000000_BEA,2024-01-02T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.7570228700602781,C,0.6718047384796842,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.1116095692508021,0.02,1.8206513285235144,2.7307927932523395,29.007278545542313,36.00727854554253,TAKE_PROFIT,79.50580456380045,good
ICT_20240102_000000_LIQ,2024-01-02T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,LIQUIDITY_SWEEP,0.6568322020914675,C,0.7005660974447413,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE",ASIAN,mid,True,PATTERN_BREAKOUT,1.0983795539698367,0.02,2.406241412273553,2.9999641040093676,23.294967233321923,30.294967233322424,TAKE_PROFIT,77.21911849886256,good
ICT_20240102_000000_BEA,2024-01-02T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.9308190723990024,A,0.7972162329402941,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.097761252965781,0.02,2.0973564789168764,0.5410030194502456,-15.447831292288654,-8.447831292288397,STOP_LOSS,62.85497799547743,average
ICT_20240102_000000_BRE,2024-01-02T00:00:00,BREAK_OF_STRUCTURE,1.0,BREAK_OF_STRUCTURE,0.7018771809621505,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.09802819445461,0.02,1.221349811417217,0.7884208508897371,-17.49620611283997,-10.49620611284056,STOP_LOSS,48.556315428864515,poor
ICT_20240102_000000_ORD,2024-01-02T00:00:00,ORDER_BLOCK_BULLISH,1.5,ORDER_BLOCK_BULLISH,0.6111370650173675,D,0.6853182450015817,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,STRUCTURE_ALIGNMENT,VOLUME_CONFIRMATION",ASIAN,mid,True,ORDER_BLOCK_RETEST,1.107491602050793,0.02,1.2882470919924893,0.7222141716072238,-18.12514820424737,-11.125148204247848,STOP_LOSS,55.46706807556057,average
ICT_20240102_000000_CHA,2024-01-02T00:00:00,CHANGE_OF_CHARACTER,1.0,CHANGE_OF_CHARACTER,0.6161303153481209,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.1000621858519783,0.02,0.8950108107274981,0.5660428480258461,-15.42698513166873,-8.426985131667653,STOP_LOSS,50.98390946044363,poor
ICT_20240104_000000_SIL,2024-01-04T00:00:00,SILVER_BULLET_CLASSIC,1.0,SILVER_BULLET,0.6033179112793262,C,0.8484826254175211,"SESSION_OPTIMIZATION,MULTI_TIMEFRAME_SYNC",ASIAN,mid,False,KILLZONE_ENTRY,1.1082900690043667,0.02,1.0287379134134036,0.5256956656842946,-14.029061649197477,-7.029061649196922,STOP_LOSS,54.31160297381781,poor
ICT_20240103_000000_BUL,2024-01-03T00:00:00,BULLISH_OB,1.0,BULLISH_OB,0.8837303731066639,B,0.6314290123064399,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.0892004180959884,0.02,1.6647784308515965,2.8506359896068965,30.2596317573648,37.25963175736393,TAKE_PROFIT,82.29763650086092,good
ICT_20240103_000000_LIQ,2024-01-03T00:00:00,LIQUIDITY_SWEEP,1.0,LIQUIDITY_SWEEP,0.7635579203827738,B,0.813486103075771,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.0848902994722605,0.02,3.7183644645078684,1.505565559657881,4.992033501073696,11.99203350107343,TAKE_PROFIT,73.24389018837749,good
ICT_20240103_000000_SIL,2024-01-03T00:00:00,SILVER_BULLET_CLASSIC,1.0,SILVER_BULLET,0.8281208723486491,B,0.7594842532409941,"SESSION_OPTIMIZATION,MULTI_TIMEFRAME_SYNC,RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,KILLZONE_ENTRY,1.11253087824065,0.02,2.470306001929687,0.12955658385971747,-21.156186209843824,-14.156186209842886,STOP_LOSS,63.83073250148433,average
ICT_20240103_000000_FVG,2024-01-03T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,FVG_BEARISH,0.7843967962506025,B,0.770551033912752,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1145395588248472,0.02,2.111213455240347,3.0630333166658934,35.41261535299357,42.41261535299265,TAKE_PROFIT,77.79567973533688,good
ICT_20240103_000000_BUL,2024-01-03T00:00:00,BULLISH_OB,1.0,BULLISH_OB,0.7688199224226319,B,0.750387254448335,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.089086529340428,0.02,1.0765588219167241,2.775936089246483,18.091135695074485,25.091135695074442,TAKE_PROFIT,86.82427903388734,excellent
ICT_20240103_000000_JUD,2024-01-03T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.6038671422513274,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.1195700199260001,0.02,1.1001469658041279,3.102716274067424,42.00482959025788,49.00482959025683,TAKE_PROFIT,75.61601426753982,good
ICT_20240104_000000_ORD,2024-01-04T00:00:00,ORDER_BLOCK_BULLISH,1.5,ORDER_BLOCK_BULLISH,0.709930351174165,B,0.8050056395456253,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,STRUCTURE_ALIGNMENT,VOLUME_CONFIRMATION",ASIAN,mid,True,ORDER_BLOCK_RETEST,1.1045572760346278,0.02,1.1660519716869584,1.9899518503785985,6.430878413340787,13.430878413341457,TAKE_PROFIT,71.42305152386558,good
ICT_20240104_000000_LIQ,2024-01-04T00:00:00,LIQUIDITY_SWEEP,1.0,LIQUIDITY_SWEEP,0.6508805054695446,C,0.747376609042981,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE",ASIAN,mid,True,PATTERN_BREAKOUT,1.117901760900097,0.02,3.07844320124499,1.5193931347278837,28.472270391405658,35.47227039140657,TAKE_PROFIT,68.21083039016087,average
ICT_20240104_000000_BUL,2024-01-04T00:00:00,BULLISH_OB,1.0,BULLISH_OB,0.6886304599049704,B,0.8210512432105302,RISK_REWARD_FAVORABLE,ASIAN,mid,False,PATTERN_BREAKOUT,1.0881324343735135,0.02,4.241663108191743,3.110540626621267,33.96944934657731,40.969449346576624,TAKE_PROFIT,81.18519487741237,good
ICT_20240104_000000_BUL,2024-01-04T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,BULLISH_OB,0.6849469646033935,B,0.8225297970320882,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.0822429804154385,0.02,1.412914365347333,1.7003171493183433,7.7363263622968255,14.736326362296674,TAKE_PROFIT,76.11165386390401,good
ICT_20240105_000000_JUD,2024-01-05T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.7097799970896047,B,0.8491992128048319,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.0940994348240718,0.02,1.755477431205015,2.7708256917114933,7.183363049429245,14.18336304942982,TAKE_PROFIT,87.52338023280893,excellent
ICT_20240104_000000_FVG,2024-01-04T00:00:00,FVG_BULLISH,1.0,FVG_BULLISH,0.8054362060673981,B,0.7789950043403385,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.0984170620266116,0.02,1.3105103404759948,1.888325338283418,22.805822685669007,29.805822685670105,TAKE_PROFIT,78.6379612905304,good
ICT_20240104_000000_FVG,2024-01-04T00:00:00,MULTI_CONFLUENCE_SUPREME,2.5,FVG_BULLISH,0.7942940203301165,C,0.6850482366142868,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1162177425583253,0.02,3.067926223287004,1.8353644215165268,3.662333060595941,10.662333060595328,TAKE_PROFIT,70.95502652526066,good
ICT_20240105_000000_FVG,2024-01-05T00:00:00,SMART_MONEY_INSTITUTIONAL,3.0,FVG_BEARISH,0.6792776357692301,B,0.8343076577952305,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE",ASIAN,mid,True,PATTERN_BREAKOUT,1.1081404553379197,0.02,2.049043011017679,2.388182401331986,28.895432740646882,35.89543274064694,TAKE_PROFIT,86.23602051795767,excellent
ICT_20240105_000000_LIQ,2024-01-05T00:00:00,LIQUIDITY_SWEEP,1.0,LIQUIDITY_SWEEP,0.7885686995368413,B,0.7683280057506258,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.1133623226748162,0.02,2.7395513799508473,3.41925172123341,14.109666974439278,21.109666974438788,TAKE_PROFIT,82.86526112987089,good
ICT_20240105_000000_BEA,2024-01-05T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.6590921835101127,C,0.6863022280050606,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.1179816105646307,0.02,1.7396483510437384,0.1856549400476446,-23.530873156523906,-16.53087315652451,STOP_LOSS,56.93032120542989,average
ICT_20240105_000000_BUL,2024-01-05T00:00:00,BULLISH_OB,1.0,BULLISH_OB,0.7937606762473304,B,0.8309659568137686,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.0936946388246034,0.02,2.466332237840359,0.8396113853426026,-14.16536859616479,-7.165368596165099,STOP_LOSS,64.58696920776413,average
ICT_20240105_000000_JUD,2024-01-05T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.7666212844137628,B,0.7867971375206277,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.0995488915930756,0.02,2.557640791200057,3.4572773870069238,3.2229786462437744,10.22297864624341,TAKE_PROFIT,82.66856697042857,good
ICT_20240105_000000_FVG,2024-01-05T00:00:00,FVG_BEARISH,1.0,FVG_BEARISH,0.791117682362406,C,0.678184245079027,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.1045689402029202,0.02,1.5836822154665982,2.3975885762158544,3.5661001776846675,10.566100177683953,TAKE_PROFIT,80.68813659784786,good
ICT_20240106_000000_FVG,2024-01-06T00:00:00,FVG_BULLISH,1.0,FVG_BULLISH,0.7923653824775536,C,0.706028102905972,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.0977398623436478,0.02,0.8071801804432902,1.6860384808056725,14.918354327783444,21.918354327782616,TAKE_PROFIT,76.4216640469759,good
ICT_20240105_000000_FVG,2024-01-05T00:00:00,FVG_BULLISH,1.0,FVG_BULLISH,0.9153150711410362,B,0.6831279722923753,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1175586768924999,0.02,1.4974552072420946,3.477251873566051,39.78501977151362,46.785019771513745,TAKE_PROFIT,89.53765144154048,excellent
ICT_20240106_000000_BEA,2024-01-06T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.731989588026669,B,0.8177190751924875,RISK_REWARD_FAVORABLE,ASIAN,mid,False,PATTERN_BREAKOUT,1.0926370993948382,0.02,2.1725060398494724,1.6866018867182615,31.766853203857643,38.76685320385852,TAKE_PROFIT,77.40266452061226,good
ICT_20240106_000000_JUD,2024-01-06T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.9490115092764311,A,0.8742685102381778,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.1070318597554503,0.02,1.5372922174033756,2.6692696436670804,36.75600869752861,43.75600869752816,TAKE_PROFIT,90.32705803424737,excellent
ICT_20240106_000000_BEA,2024-01-06T00:00:00,BEARISH_OB,1.0,BEARISH_OB,0.6302649097099913,C,0.8398812214426967,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.109659509304883,0.02,1.9292279352475996,0.346068035600643,-15.816073683319827,-8.816073683319194,STOP_LOSS,54.904977827367155,poor
ICT_20240106_000000_JUD,2024-01-06T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.8394782044453688,A,0.9400670911179253,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.0919304863727757,0.02,1.587128529424087,0.8402764191946533,-23.87232694081553,-16.872326940815796,STOP_LOSS,63.68602341130919,average
ICT_20240106_000000_CHA,2024-01-06T00:00:00,CHANGE_OF_CHARACTER,1.0,CHANGE_OF_CHARACTER,0.674806966841291,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.109897721408182,0.02,1.461479752822817,2.66359967057272,21.448107113430154,28.448107113430567,TAKE_PROFIT,67.74420900523873,average
ICT_20240106_000000_JUD,2024-01-06T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.6731009342008369,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.098843741463873,0.02,1.8650354428061964,0.8861851254856825,-31.08407177260319,-24.084071772603128,STOP_LOSS,47.693028026025104,poor
ICT_20240106_000000_BRE,2024-01-06T00:00:00,BREAK_OF_STRUCTURE,1.0,BREAK_OF_STRUCTURE,0.6001718208384397,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.09396176480421,0.02,1.0830065836123366,1.586853472736572,3.074329490876721,10.074329490877014,TAKE_PROFIT,60.50515462515319,average
ICT_20240106_000000_LIQ,2024-01-06T00:00:00,LIQUIDITY_SWEEP,1.0,LIQUIDITY_SWEEP,0.6446676395302614,D,0.5,,ASIAN,mid,False,PATTERN_BREAKOUT,1.1106777260398621,0.02,1.5356842277037583,3.4972126551687692,42.34445012655831,49.34445012655919,TAKE_PROFIT,76.84002918590784,good
ICT_20240106_000000_LIQ,2024-01-06T00:00:00,LIQUIDITY_SWEEP,1.0,LIQUIDITY_SWEEP,0.8152761866053861,A,0.9199392285923902,PATTERN_QUALITY_HIGH,ASIAN,mid,False,PATTERN_BREAKOUT,1.0853352084553172,0.02,1.6307433886192204,1.5093889559922737,41.85155532043051,48.85155532043094,TAKE_PROFIT,72.45676631297134,good
ICT_20240106_000000_SIL,2024-01-06T00:00:00,SILVER_BULLET_CLASSIC,1.0,SILVER_BULLET,0.72428185432087,C,0.6515597223347334,"SESSION_OPTIMIZATION,INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,MULTI_TIMEFRAME_SYNC",ASIAN,mid,True,KILLZONE_ENTRY,1.1135094592518657,0.02,1.6860326581784344,2.3546117087414498,35.80204010127076,42.80204010126991,TAKE_PROFIT,78.01744868799443,good
ICT_20240106_000000_ORD,2024-01-06T00:00:00,ORDER_BLOCK_BULLISH,1.5,ORDER_BLOCK_BULLISH,0.9371238610414574,B,0.727629261840037,"VOLUME_CONFIRMATION,PATTERN_QUALITY_HIGH,LIQUIDITY_POOL_PROXIMITY,INSTITUTIONAL_FLOW,STRUCTURE_ALIGNMENT",ASIAN,mid,True,ORDER_BLOCK_RETEST,1.1012832225861078,0.02,1.5609856504872006,1.5231102746929266,32.31869886341089,39.31869886341075,TAKE_PROFIT,76.30444737724464,good
ICT_20240106_000000_BRE,2024-01-06T00:00:00,BREAK_OF_STRUCTURE,1.0,BREAK_OF_STRUCTURE,0.7171886361829715,C,0.7289699667400188,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY",ASIAN,mid,True,PATTERN_BREAKOUT,1.0829371430333385,0.02,1.3597787057982653,3.4124672338545627,20.001187277104766,27.001187277104357,TAKE_PROFIT,79.73990825398961,good
ICT_20240106_000000_CHA,2024-01-06T00:00:00,CHANGE_OF_CHARACTER,1.0,CHANGE_OF_CHARACTER,0.8378891014770755,B,0.8232987112234135,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.108568046897586,0.02,1.558221643797887,3.3878323119429004,18.559498155325322,25.559498155324935,TAKE_PROFIT,85.71914082489761,excellent
ICT_20240107_000000_BRE,2024-01-07T00:00:00,MULTI_CONFLUENCE_SUPREME,2.5,BREAK_OF_STRUCTURE,0.8891384608035668,B,0.7605488304778119,"INSTITUTIONAL_FLOW,LIQUIDITY_POOL_PROXIMITY,RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,True,PATTERN_BREAKOUT,1.1127505674588005,0.02,2.7138475459821114,3.050196235211854,30.52963485613492,37.52963485613541,TAKE_PROFIT,85.6878745860523,excellent
ICT_20240107_000000_JUD,2024-01-07T00:00:00,JUDAS_SWING_LONDON,1.0,JUDAS_SWING,0.8998511459070804,B,0.778044014103364,"RISK_REWARD_FAVORABLE,PATTERN_QUALITY_HIGH",ASIAN,mid,False,PATTERN_BREAKOUT,1.085147239051201,0.02,2.539694815440835,1.8424079922928718,18.839010976702607,25.83901097670228,TAKE_PROFIT,81.44663472979651,good
ICT_20240107_000000_FVG,2024-01-07T00:00:00,FVG_BULLISH,1.0,FVG_BULLISH,0.6072510952314947,C,0.8503665447242654,RISK_REWARD_FAVORABLE,ASIAN,mid,False,PATTERN_BREAKOUT,1.102779093429848,0.02,2.228812098430443,2.121619411286088,27.925470768909513,34.92547076890959,TAKE_PROFIT,79.47669647505148,good
