strategy,timestamp,direction,entry_price,exit_price,volume,profit_loss,profit_pips,trade_duration_minutes,confidence_score,pattern_detected,session,timeframe,stop_loss,take_profit,exit_reason,risk_amount,risk_percentage,actual_risk_reward
Optimal_Trade_Entry,2024-01-05,SELL,1.105526467279597,1.104178513934884,0.1,13.479533447129377,13.479533447129644,1080.0,0.7907082955789348,ORDER_BLOCK_BULLISH,ASIAN,M15,1.108483511274406,1.1006037269058593,TARGET_HIT,200.0,0.02,2.4081260511011306
Optimal_Trade_Entry,2024-01-05,BUY,1.1095930757286336,1.1143704385223963,0.1,47.77362793762619,47.77362793762719,120.0,0.8540164278663057,JUDAS_SWING,ASIAN,H1,1.107711305256255,1.1121365082365204,TARGET_HIT,200.0,0.02,3.1790652713751686
Optimal_Trade_Entry,2024-01-06,BUY,1.0877651980196383,1.0862704990574918,0.1,-14.946989621464901,-14.94698962146489,360.0,0.625231465627636,CHANGE_OF_CHARACTER,ASIAN,M5,1.0847792341819384,1.0912042979399537,STOP_LOSS_HIT,200.0,0.02,0.4472425463834506
Optimal_Trade_Entry,2024-01-06,BUY,1.108625408402229,1.1133884186902778,0.1,47.630102880489304,47.63010288049004,480.0,0.8359835191447174,LIQUIDITY_SWEEP,ASIAN,M5,1.1069978253557484,1.1117933604337886,TARGET_HIT,200.0,0.02,3.267080803224542
Optimal_Trade_Entry,2024-01-06,SELL,1.088540516079288,1.087500080903962,0.1,10.404351753259267,10.404351753259,960.0,0.815896179891202,CHANGE_OF_CHARACTER,ASIAN,H1,1.0912502569428988,1.0848105251177218,TARGET_HIT,200.0,0.02,2.3651858217481436
Optimal_Trade_Entry,2024-01-08,SELL,1.0817143690809974,1.0826839194149225,0.1,-9.695503339250955,-9.695503339251987,1260.0,0.7769891399151608,FVG_BEARISH,ASIAN,M5,1.082914531233933,1.0792770812557748,STOP_LOSS_HIT,200.0,0.02,0.6366302927921093
Optimal_Trade_Entry,2024-01-08,SELL,1.1198334333837525,1.1171985857664006,0.1,26.348476173518875,26.34847617351777,1260.0,0.6055700483093605,JUDAS_SWING,ASIAN,M15,1.12158443925171,1.116976421919148,TARGET_HIT,200.0,0.02,2.658810549484947
Optimal_Trade_Entry,2024-01-09,BUY,1.0807202757597363,1.0797708237955117,0.1,-9.494519642245791,-9.49451964224638,540.0,0.7043384528082757,LIQUIDITY_SWEEP,ASIAN,M5,1.0790883604126187,1.0835286603058014,STOP_LOSS_HIT,200.0,0.02,0.35679190102662817
Optimal_Trade_Entry,2024-01-09,SELL,1.1036100190561646,1.1019161050781605,0.1,16.939139780041135,16.939139780041796,60.0,0.7562198488826449,FVG_BEARISH,ASIAN,M5,1.1049059292936085,1.0991533253860732,TARGET_HIT,200.0,0.02,2.9440509791944596
Optimal_Trade_Entry,2024-01-09,BUY,1.0929918486718369,1.0909829478778446,0.1,-20.089007939922965,-20.089007939922844,480.0,0.84200187043249,CHANGE_OF_CHARACTER,ASIAN,M15,1.0905722842272478,1.09686341892792,STOP_LOSS_HIT,200.0,0.02,0.5088237415025473
Optimal_Trade_Entry,2024-01-09,SELL,1.1081776040587648,1.1087542605061291,0.1,-5.766564473643765,-5.766564473644065,600.0,0.664179756779623,FVG_BEARISH,ASIAN,M15,1.110659058768897,1.1039845275244229,STOP_LOSS_HIT,200.0,0.02,0.6206608384940482
Optimal_Trade_Entry,2024-01-10,SELL,1.1160879665763317,1.1123260576420095,0.1,37.61908934322155,37.61908934322146,840.0,0.735777104819396,FVG_BEARISH,ASIAN,M5,1.1174987934871943,1.111755332477075,TARGET_HIT,200.0,0.02,2.338346741791515
Optimal_Trade_Entry,2024-01-10,SELL,1.0812953967942285,1.0765889314154076,0.1,47.06465378820912,47.06465378820965,1440.0,0.9404589755062098,JUDAS_SWING,ASIAN,M5,1.082323234980134,1.0766249260800778,TARGET_HIT,200.0,0.02,2.0939492901564405
Optimal_Trade_Entry,2024-01-10,BUY,1.0889748861150528,1.0902041066082235,0.1,12.292204931707573,12.292204931706951,1440.0,0.6171040725698932,BREAK_OF_STRUCTURE,ASIAN,M15,1.0878768376643637,1.0924681218993053,TARGET_HIT,200.0,0.02,3.4716043822785037
Optimal_Trade_Entry,2024-01-11,SELL,1.1108681107399438,1.107693573570582,0.1,31.745371693618907,31.74537169361793,1380.0,0.7494005908736295,FVG_BULLISH,ASIAN,M5,1.111961102031345,1.1088207201783953,TARGET_HIT,200.0,0.02,1.7423506773981325
Optimal_Trade_Entry,2024-01-12,SELL,1.0833175681229272,1.0849138679216692,0.1,-15.962997987419847,-15.962997987419316,180.0,0.837927352479241,JUDAS_SWING,ASIAN,M5,1.0857857490105933,1.0810499254924806,STOP_LOSS_HIT,200.0,0.02,0.36852987134556214
Optimal_Trade_Entry,2024-01-12,SELL,1.1130732791606561,1.1119421629794146,0.1,11.311161812415094,11.311161812414984,600.0,0.6760624830009319,FVG_BEARISH,ASIAN,M5,1.1141617967289819,1.1103872728977577,TARGET_HIT,200.0,0.02,1.9226115944291358
Optimal_Trade_Entry,2024-01-12,SELL,1.1188812542351445,1.1173854069852545,0.1,14.958472498900477,14.958472498901084,1440.0,0.8798402722653778,ORDER_BLOCK_BULLISH,ASIAN,M15,1.121664093274873,1.1150313702764194,TARGET_HIT,200.0,0.02,3.36255078725092
Optimal_Trade_Entry,2024-01-12,BUY,1.0842791474521987,1.0859279337197343,0.1,16.48786267535618,16.48786267535533,1080.0,0.919724276361565,SILVER_BULLET,ASIAN,M15,1.081983437601639,1.0865033444541023,TARGET_HIT,200.0,0.02,1.5394616139292545
Optimal_Trade_Entry,2024-01-12,BUY,1.0990662663859747,1.0983504359016987,0.1,-7.158304842760366,-7.158304842760385,1320.0,0.8021911466745903,BULLISH_OB,ASIAN,H1,1.096290631538227,1.101685895663218,STOP_LOSS_HIT,200.0,0.02,0.6849630471766284
Optimal_Trade_Entry,2024-01-13,SELL,1.095337218408206,1.0924283521810696,0.1,29.088662271363752,29.08866227136382,480.0,0.7028706136044685,BEARISH_OB,ASIAN,M5,1.0971311055693949,1.090913325045216,TARGET_HIT,200.0,0.02,3.0686767196410374
Optimal_Trade_Entry,2024-01-13,SELL,1.0904044381026863,1.0854467245399406,0.1,49.577135627456585,49.57713562745663,1320.0,0.8856537919591326,SILVER_BULLET,ASIAN,M5,1.0917527187754181,1.0863505407580922,TARGET_HIT,200.0,0.02,2.324143583740541
Optimal_Trade_Entry,2024-01-13,BUY,1.0857617244811453,1.0898966380001576,0.1,41.34913519012296,41.34913519012384,360.0,0.9113497308772149,BEARISH_OB,ASIAN,M15,1.082829421413544,1.088422694289312,TARGET_HIT,200.0,0.02,2.0354118339112253
Optimal_Trade_Entry,2024-01-13,SELL,1.102102689589355,1.101100449218789,0.1,10.022403705660654,10.022403705660334,360.0,0.8877824278066047,BULLISH_OB,ASIAN,M15,1.103934149188661,1.0996369243419635,TARGET_HIT,200.0,0.02,3.408983166436507
Optimal_Trade_Entry,2024-01-14,BUY,1.0972629791296156,1.1014171347533996,0.1,41.54155623784073,41.54155623784079,480.0,0.6199125243789153,ORDER_BLOCK_BULLISH,ASIAN,M15,1.0956759271959506,1.099463150475797,TARGET_HIT,200.0,0.02,1.6193322254747908
Optimal_Trade_Entry,2024-01-14,BUY,1.118428868087367,1.1231591612693745,0.1,47.30293182007461,47.30293182007515,480.0,0.8531570370077097,BEARISH_OB,ASIAN,M15,1.1164937251673592,1.1230092610752036,TARGET_HIT,200.0,0.02,2.413989890840426
Optimal_Trade_Entry,2024-01-14,BUY,1.116590847040853,1.1200888260820534,0.1,34.979790412004164,34.97979041200358,840.0,0.899065886564125,FVG_BULLISH,ASIAN,H1,1.1145229908565346,1.120536407893608,TARGET_HIT,200.0,0.02,2.949417414830517
Optimal_Trade_Entry,2024-01-15,SELL,1.1028277686858954,1.1010982288228253,0.1,17.295398630701175,17.295398630700962,1380.0,0.773473612857566,CHANGE_OF_CHARACTER,ASIAN,M5,1.1057313825452264,1.0994230341575215,TARGET_HIT,200.0,0.02,3.066424597792457
Optimal_Trade_Entry,2024-01-15,BUY,1.0832883991798077,1.0853034808285407,0.1,20.150816487329863,20.150816487330037,1380.0,0.6942925361925137,SILVER_BULLET,ASIAN,M5,1.0804793448885446,1.0871084116528191,TARGET_HIT,200.0,0.02,3.0901252035976263
Optimal_Trade_Entry,2024-01-16,SELL,1.111534718857165,1.1073410804627135,0.1,41.936383944514155,41.936383944513665,1080.0,0.9178412168991702,BEARISH_OB,ASIAN,H1,1.112993110918834,1.1086805202466707,TARGET_HIT,200.0,0.02,2.0010266189034143
Optimal_Trade_Entry,2024-01-17,SELL,1.106200178690614,1.101359154131169,0.1,48.410245594450174,48.41024559444941,360.0,0.7653347535304169,SILVER_BULLET,ASIAN,M5,1.1078864447223598,1.1014211666178073,TARGET_HIT,200.0,0.02,1.7559069970069043
Optimal_Trade_Entry,2024-01-17,BUY,1.1130823668202403,1.1110189146541611,0.1,-20.63452166079172,-20.63452166079104,1200.0,0.6910562607373578,SILVER_BULLET,ASIAN,M15,1.1117019166925015,1.116891604078749,STOP_LOSS_HIT,200.0,0.02,0.7870387692788617
Optimal_Trade_Entry,2024-01-17,SELL,1.1001446572797275,1.0972505547149556,0.1,28.94102564771961,28.94102564771988,1320.0,0.6041475027291665,JUDAS_SWING,ASIAN,H1,1.1025614317009786,1.0975904239115668,TARGET_HIT,200.0,0.02,2.964713648943643
Optimal_Trade_Entry,2024-01-19,SELL,1.0801967747112606,1.0777868937321775,0.1,24.098809790831236,24.098809790831467,1440.0,0.7190507696028452,FVG_BEARISH,ASIAN,M5,1.0819954538440457,1.0767311354270122,TARGET_HIT,200.0,0.02,2.495696147077129
Optimal_Trade_Entry,2024-01-19,SELL,1.0964065584511544,1.0953751582905857,0.1,10.314001605686853,10.314001605687384,960.0,0.7645315911073816,BREAK_OF_STRUCTURE,ASIAN,H1,1.0975018181919212,1.0932856779261635,TARGET_HIT,200.0,0.02,3.3592425890226996
Optimal_Trade_Entry,2024-01-20,SELL,1.1120418529738914,1.1132738690479804,0.1,-12.320160740890707,-12.320160740890682,1440.0,0.8925445870484173,JUDAS_SWING,ASIAN,M15,1.1138743282312875,1.1075136107170287,STOP_LOSS_HIT,200.0,0.02,0.41107145054714544
Optimal_Trade_Entry,2024-01-20,BUY,1.0923022601394146,1.09552590559122,0.1,32.236454518055346,32.23645451805432,840.0,0.7062699796917377,FVG_BULLISH,ASIAN,H1,1.0912867054440252,1.0948449493456291,TARGET_HIT,200.0,0.02,1.7449179532068124
Optimal_Trade_Entry,2024-01-21,BUY,1.0998817302763908,1.1026340530574286,0.1,27.523227810377637,27.523227810378398,660.0,0.6911687449009891,ORDER_BLOCK_BULLISH,ASIAN,M5,1.0976336189051024,1.1046745383385141,TARGET_HIT,200.0,0.02,3.194719363022461
Optimal_Trade_Entry,2024-01-21,SELL,1.0871583591614167,1.0843406914048679,0.1,28.176677565487918,28.176677565486962,1200.0,0.818674236110227,FVG_BEARISH,ASIAN,H1,1.0891033582154206,1.0836915054089207,TARGET_HIT,200.0,0.02,2.346578983184558
Optimal_Trade_Entry,2024-01-22,BUY,1.1173938127730751,1.1156953601574418,0.1,-16.984526156333946,-16.984526156333583,1020.0,0.7377334098103165,JUDAS_SWING,ASIAN,M5,1.1151724825394695,1.122025937419893,STOP_LOSS_HIT,200.0,0.02,0.8211106500875354
Optimal_Trade_Entry,2024-01-22,SELL,1.1084103817570699,1.109604883637607,0.1,-11.945018805370466,-11.945018805370056,360.0,0.7608734357641662,CHANGE_OF_CHARACTER,ASIAN,M15,1.1105351643768782,1.1055686466673502,STOP_LOSS_HIT,200.0,0.02,0.18741396517853925
Optimal_Trade_Entry,2024-01-23,SELL,1.1000530107865547,1.1024056250346987,0.1,-23.52614248144036,-23.526142481440576,180.0,0.62478890773062,JUDAS_SWING,ASIAN,M5,1.1029256001330139,1.0967263457890188,STOP_LOSS_HIT,200.0,0.02,0.31256414928522214
Optimal_Trade_Entry,2024-01-23,SELL,1.0931792566697156,1.0944854803123123,0.1,-13.062236425966933,-13.062236425967628,1080.0,0.8833236854653579,ORDER_BLOCK_BULLISH,ASIAN,M5,1.094840208920584,1.0889671086073665,STOP_LOSS_HIT,200.0,0.02,0.11905618201203208
Optimal_Trade_Entry,2024-01-23,SELL,1.1027299054232937,1.104397749811997,0.1,-16.678443887032657,-16.678443887031705,540.0,0.6072563356384609,ORDER_BLOCK_BULLISH,ASIAN,M15,1.1039795724136194,1.098905246752692,STOP_LOSS_HIT,200.0,0.02,0.8299953383589521
Optimal_Trade_Entry,2024-01-23,SELL,1.1025627662405175,1.0988752800739066,0.1,36.87486166610965,36.87486166611039,180.0,0.9086606492614251,BULLISH_OB,ASIAN,M15,1.1053722356754605,1.099552796709623,TARGET_HIT,200.0,0.02,2.9798409772740433
Optimal_Trade_Entry,2024-01-23,SELL,1.096576243230732,1.0932125548054932,0.1,33.6368842523882,33.63688425238827,1140.0,0.7236814596011261,FVG_BEARISH,ASIAN,H1,1.0982122001828583,1.093724315918284,TARGET_HIT,200.0,0.02,1.7165206537627045
Optimal_Trade_Entry,2024-01-24,SELL,1.1054717007698824,1.1019308593594082,0.1,35.408414104742825,35.408414104742555,600.0,0.732151410780318,SILVER_BULLET,ASIAN,M15,1.108156136492534,1.102494408403289,TARGET_HIT,200.0,0.02,2.138040702316379
Optimal_Trade_Entry,2024-01-24,SELL,1.0860361367257787,1.0850052657407334,0.1,10.308709850452846,10.308709850452434,540.0,0.8557019417314715,SILVER_BULLET,ASIAN,H1,1.088692130220562,1.0830751750846088,TARGET_HIT,200.0,0.02,2.9849862457122374
Optimal_Trade_Entry,2024-01-25,BUY,1.096113766214544,1.0998095863837642,0.1,36.95820169220321,36.95820169220341,1020.0,0.6339283788927333,ORDER_BLOCK_BULLISH,ASIAN,M5,1.0933615937601193,1.0991150062071604,TARGET_HIT,200.0,0.02,3.2415799147314344
Optimal_Trade_Entry,2024-01-25,SELL,1.1052830144617556,1.1028615850326522,0.1,24.214294291033948,24.21429429103342,660.0,0.6661699443454581,BEARISH_OB,ASIAN,M5,1.1074027993820457,1.1017779956625717,TARGET_HIT,200.0,0.02,2.9981779389973973
Optimal_Trade_Entry,2024-01-25,SELL,1.1157166523241362,1.1120230811631826,0.1,36.93571160953591,36.935711609535694,420.0,0.8435026162639788,FVG_BULLISH,ASIAN,M15,1.1170575766960267,1.111599699604997,TARGET_HIT,200.0,0.02,1.5541219338452648
Optimal_Trade_Entry,2024-01-25,SELL,1.0999807735271625,1.0972865539588965,0.1,26.94219568265988,26.94219568266014,420.0,0.8654836894825947,FVG_BULLISH,ASIAN,M15,1.1012197130778956,1.0956344088555845,TARGET_HIT,200.0,0.02,1.653188416400008
Optimal_Trade_Entry,2024-01-26,BUY,1.0934655477190711,1.0984135936084145,0.1,49.48045889343389,49.480458893433436,300.0,0.8469057553915602,JUDAS_SWING,ASIAN,M5,1.0913633790240107,1.0962371561779187,TARGET_HIT,200.0,0.02,2.1922727285040136
Optimal_Trade_Entry,2024-01-26,SELL,1.1012230840176216,1.0978794323163688,0.1,33.43651701252837,33.43651701252876,1140.0,0.801536181073253,BEARISH_OB,ASIAN,M5,1.1028766862259267,1.0964389252888431,TARGET_HIT,200.0,0.02,2.2693477618071314
Optimal_Trade_Entry,2024-01-27,SELL,1.11846048361029,1.120428119808976,0.1,-19.676361986860073,-19.67636198685928,1260.0,0.8740752650803069,FVG_BULLISH,ASIAN,M15,1.1201395817898803,1.1154138499416988,STOP_LOSS_HIT,200.0,0.02,0.3235477141080719
Optimal_Trade_Entry,2024-01-28,BUY,1.106874339238813,1.111144267113256,0.1,42.69927874443136,42.699278744432306,1260.0,0.7510593317629537,CHANGE_OF_CHARACTER,ASIAN,M5,1.1046231247458262,1.1116358341437125,TARGET_HIT,200.0,0.02,2.797622414653316
Optimal_Trade_Entry,2024-01-28,BUY,1.0997767195644894,1.102422582028278,0.1,26.458624637886174,26.458624637886942,120.0,0.835781019588998,JUDAS_SWING,ASIAN,M15,1.0981047605620768,1.1046468924336106,TARGET_HIT,200.0,0.02,2.4231414428929616
Optimal_Trade_Entry,2024-01-29,SELL,1.1073347365730999,1.104756275598351,0.1,25.784609747487867,25.784609747486783,1320.0,0.9234243917020345,BREAK_OF_STRUCTURE,ASIAN,M5,1.1093929297386742,1.10424623564268,TARGET_HIT,200.0,0.02,1.6904383890844141
Optimal_Trade_Entry,2024-01-29,SELL,1.103734716947508,1.102302414885441,0.1,14.323020620670148,14.323020620669178,900.0,0.8134718174252513,FVG_BEARISH,ASIAN,M5,1.1053684728604343,1.1007360982907042,TARGET_HIT,200.0,0.02,1.8756471628549267
Optimal_Trade_Entry,2024-01-29,SELL,1.1087139963689603,1.1062404687576666,0.1,24.735276112937132,24.7352761129379,720.0,0.9391145783317295,BULLISH_OB,ASIAN,M15,1.1112198765267287,1.1058729369848954,TARGET_HIT,200.0,0.02,2.821240727003381
Optimal_Trade_Entry,2024-01-29,BUY,1.080362097003809,1.0838108971580684,0.1,34.48800154259413,34.48800154259433,1380.0,0.9256961073599761,JUDAS_SWING,ASIAN,H1,1.0788457232713797,1.0849990834512315,TARGET_HIT,200.0,0.02,2.5670475136905715
Optimal_Trade_Entry,2024-01-30,SELL,1.1008652648667185,1.096020719985696,0.1,48.44544881022595,48.44544881022646,240.0,0.6124370496289678,BULLISH_OB,ASIAN,M5,1.1029134439020079,1.0976806203005691,TARGET_HIT,200.0,0.02,2.8293566164803607
Optimal_Trade_Entry,2024-01-30,BUY,1.0976534412887655,1.1014273806139139,0.1,37.73939325148357,37.73939325148467,300.0,0.7669098060168835,BULLISH_OB,ASIAN,M5,1.0959692547205193,1.1010853447768703,TARGET_HIT,200.0,0.02,2.787912517034445
Optimal_Trade_Entry,2024-01-30,BUY,1.0941369885469239,1.0935351110401033,0.1,-6.018775068206139,-6.018775068206135,60.0,0.8006903136725594,BREAK_OF_STRUCTURE,ASIAN,M15,1.0918751696958922,1.0975609742627317,STOP_LOSS_HIT,200.0,0.02,0.43086432079189096
Optimal_Trade_Entry,2024-01-30,SELL,1.1023015656802797,1.1009413551488956,0.1,13.602105313841319,13.602105313842197,780.0,0.6757409892125315,BULLISH_OB,ASIAN,M15,1.1045077435444042,1.0986869813689637,TARGET_HIT,200.0,0.02,1.929738177139942
Optimal_Trade_Entry,2024-01-30,BUY,1.1187458104704815,1.1236279020983648,0.1,48.820916278833344,48.820916278834446,180.0,0.8111498760388243,JUDAS_SWING,ASIAN,H1,1.117622420497177,1.1207720793512566,TARGET_HIT,200.0,0.02,1.6615033570619218
Optimal_Trade_Entry,2024-01-31,SELL,1.1062230038257788,1.108325306099611,0.1,-21.023022738322354,-21.02302273832146,300.0,0.8139756346171731,SILVER_BULLET,ASIAN,M5,1.1083485772670476,1.1039772618950379,STOP_LOSS_HIT,200.0,0.02,0.6423705692428426
Optimal_Trade_Entry,2024-01-31,SELL,1.0975288920869115,1.095163758826266,0.1,23.6513326064558,23.65133260645498,840.0,0.6078539169311117,ORDER_BLOCK_BULLISH,ASIAN,M15,1.1004483511000311,1.0943658914318002,TARGET_HIT,200.0,0.02,3.4280392133053947
Optimal_Trade_Entry,2024-01-31,SELL,1.118750710288078,1.1168546135010915,0.1,18.960967869865453,18.96096786986596,1140.0,0.67753611334423,LIQUIDITY_SWEEP,ASIAN,H1,1.120267062265342,1.115899963510229,TARGET_HIT,200.0,0.02,2.4960277366186996
Optimal_Trade_Entry,2024-02-01,BUY,1.102876832190493,1.1075503762851249,0.1,46.735440946319436,46.735440946318334,720.0,0.7334095722606089,BREAK_OF_STRUCTURE,ASIAN,M15,1.1017335661669254,1.1074680979197933,TARGET_HIT,200.0,0.02,3.4375849183743625
Optimal_Trade_Entry,2024-02-01,SELL,1.0864480145280364,1.0838439601288747,0.1,26.040543991616705,26.04054399161752,1140.0,0.7430032082708796,CHANGE_OF_CHARACTER,ASIAN,H1,1.0883522721810055,1.0825943186755598,TARGET_HIT,200.0,0.02,2.649043954683083
Optimal_Trade_Entry,2024-02-02,BUY,1.1035648185741382,1.1078434508583828,0.1,42.786322842445216,42.786322842445706,960.0,0.6646528800906029,ORDER_BLOCK_BULLISH,ASIAN,M5,1.1008198250428332,1.1065823332546596,TARGET_HIT,200.0,0.02,2.281107674388366
Optimal_Trade_Entry,2024-02-02,SELL,1.089708409654993,1.0859115932984387,0.1,37.968163565542675,37.968163565541886,660.0,0.7303512078072212,LIQUIDITY_SWEEP,ASIAN,M5,1.0917498879532748,1.0851875237087862,TARGET_HIT,200.0,0.02,1.658663564978754
Optimal_Trade_Entry,2024-02-03,BUY,1.1151203468206596,1.116232723043704,0.1,11.123762230442757,11.123762230442882,420.0,0.7688467441532527,BULLISH_OB,ASIAN,M5,1.113409198515562,1.119998976799241,TARGET_HIT,200.0,0.02,2.7586939266098165
Optimal_Trade_Entry,2024-02-03,SELL,1.0984476725894723,1.1006157756783974,0.1,-21.68103088925122,-21.68103088925076,900.0,0.7786964292034462,BEARISH_OB,ASIAN,M15,1.0999721973124839,1.0944876115868551,STOP_LOSS_HIT,200.0,0.02,0.3505894535081513
Optimal_Trade_Entry,2024-02-03,BUY,1.0809516439391749,1.078654706691924,0.1,-22.969372472507743,-22.96937247250788,660.0,0.6403168920142263,FVG_BEARISH,ASIAN,M15,1.0794325273172964,1.0850826899965271,STOP_LOSS_HIT,200.0,0.02,0.8290265051035579
Optimal_Trade_Entry,2024-02-03,SELL,1.1156892238259968,1.113949809979831,0.1,17.39413846165716,17.394138461658212,900.0,0.8122421522506011,ORDER_BLOCK_BULLISH,ASIAN,H1,1.1176300651857034,1.1119018266960452,TARGET_HIT,200.0,0.02,3.4479913154806443
Optimal_Trade_Entry,2024-02-04,SELL,1.1026167372847042,1.1015579173502612,0.1,10.588199344430116,10.588199344429189,960.0,0.6126349865334373,BULLISH_OB,ASIAN,M5,1.105093521797121,1.1001235454554403,TARGET_HIT,200.0,0.02,2.9592285561658223
Optimal_Trade_Entry,2024-02-04,BUY,1.1149140201231331,1.1178073389298657,0.1,28.933188067326036,28.933188067326046,660.0,0.8831254877965116,FVG_BULLISH,ASIAN,M5,1.1123670783953792,1.1169832636768402,TARGET_HIT,200.0,0.02,2.190321993832531
Optimal_Trade_Entry,2024-02-05,BUY,1.0902248378198047,1.0928412771321327,0.1,26.16439312328023,26.16439312328129,360.0,0.8166486277207607,BEARISH_OB,ASIAN,H1,1.0886388709464727,1.0940218971420606,TARGET_HIT,200.0,0.02,3.4217651146718246
Optimal_Trade_Entry,2024-02-06,BUY,1.0884679227892586,1.0879051344029589,0.1,-5.627883862997507,-5.627883862996617,240.0,0.8125131131934565,SILVER_BULLET,ASIAN,M5,1.0867750824529188,1.0921856643273815,STOP_LOSS_HIT,200.0,0.02,0.17259174409287115
Optimal_Trade_Entry,2024-02-06,BUY,1.1071522943411642,1.1099514453495414,0.1,27.991510083771324,27.991510083772297,1140.0,0.7610775849176896,LIQUIDITY_SWEEP,ASIAN,H1,1.1047144730896912,1.111369438876945,TARGET_HIT,200.0,0.02,1.5099039916088337
Optimal_Trade_Entry,2024-02-07,BUY,1.0955392185453514,1.0937685504151893,0.1,-17.70668130162134,-17.70668130162028,1260.0,0.6094153254451761,SILVER_BULLET,ASIAN,M5,1.0945023885445082,1.098435630311325,STOP_LOSS_HIT,200.0,0.02,0.48062958465831274
Optimal_Trade_Entry,2024-02-07,BUY,1.1021695686771582,1.1037798613180454,0.1,16.102926408871898,16.1029264088719,360.0,0.6259942276305671,JUDAS_SWING,ASIAN,M15,1.1000371963220104,1.1067176476118987,TARGET_HIT,200.0,0.02,2.581473541998568
Optimal_Trade_Entry,2024-02-07,SELL,1.0932459203758065,1.0910430618126588,0.1,22.028585631477252,22.028585631476947,120.0,0.672442056386576,ORDER_BLOCK_BULLISH,ASIAN,H1,1.095392709411894,1.0912180727356435,TARGET_HIT,200.0,0.02,2.470373654441059
Optimal_Trade_Entry,2024-02-08,SELL,1.1171847173363951,1.1192975408553987,0.1,-21.128235190035483,-21.128235190036246,660.0,0.856859241202536,FVG_BEARISH,ASIAN,M5,1.1199518962293118,1.1143809781784029,STOP_LOSS_HIT,200.0,0.02,0.2189163624342843
Optimal_Trade_Entry,2024-02-08,BUY,1.0978758565865416,1.0972852210048591,0.1,-5.90635581682486,-5.906355816824478,780.0,0.8321340790340465,LIQUIDITY_SWEEP,ASIAN,H1,1.0962761867212043,1.1002851621263507,STOP_LOSS_HIT,200.0,0.02,0.6433738417593788
Optimal_Trade_Entry,2024-02-09,BUY,1.0990697925698805,1.1003854158940174,0.1,13.156233241369277,13.156233241368586,1440.0,0.7476971029966321,ORDER_BLOCK_BULLISH,ASIAN,M5,1.0974218559120787,1.1016425714798328,TARGET_HIT,200.0,0.02,2.3547921533103153
